dataset name,amount of badness,task,base learner,macro_f1,auc_roc,minority_precision,minority_recall,minority_f1,majority_f1,train_time,inference_time
kc1,0.07,Task.SEMI_SUPERVISED,DT,0.6609184314244384,0.7104868438639904,0.4627818913113031,0.38169398907103824,0.4177763384104546,0.9040605244384221,0.1278502257540822,0.0028162153903394938
kc1,0.07,Task.SEMI_SUPERVISED,RF,0.6241356955530574,0.7881664250484179,0.5804608194532294,0.2333879781420765,0.3301364620034697,0.918134929102645,0.4077222878113389,0.0036734022200107575
kc1,0.08,Task.SEMI_SUPERVISED,DT,0.6595201321289375,0.7090668587305139,0.4617508543265846,0.3785245901639344,0.4150969962965162,0.9039432679613588,0.16238773423247038,0.002877725614234805
kc1,0.08,Task.SEMI_SUPERVISED,RF,0.6103718683489321,0.7781351771218118,0.5475769230769231,0.21256830601092896,0.30451127819548873,0.9162324585023756,0.4096497820224613,0.003673304431140423
kc1,0.09,Task.SEMI_SUPERVISED,DT,0.6669341456840712,0.7112512782955344,0.46296664207760896,0.4076271186440678,0.43130306447088973,0.9025652268972525,0.15075701442547143,0.0028321373742073775
kc1,0.09,Task.SEMI_SUPERVISED,RF,0.6486067476409522,0.7872289664719043,0.599052294129433,0.27610169491525427,0.3768615956817037,0.9203518996002007,0.43308930164203047,0.003782316762953997
kc1,0.1,Task.SEMI_SUPERVISED,DT,0.6412026423955861,0.6918997110256621,0.41893733717263126,0.3551724137931035,0.3836449108712695,0.8987603739199026,0.15726381000131368,0.00273733283393085
kc1,0.1,Task.SEMI_SUPERVISED,RF,0.6466590334268904,0.7766124447789456,0.5732919254658386,0.2793103448275862,0.37392563270841356,0.919392434145367,0.42777753677219155,0.003744282014667988
pc1,0.01,Task.DATA_IMBALANCE,DT,0.5170102396502402,0.9324122479462286,0.04,0.4,0.07272727272727272,0.9612932065732076,0.06137576401233673,0.0009468726813793183
pc1,0.01,Task.DATA_IMBALANCE,RF,0.5188461790034408,0.9051717699775953,0.044372294372294376,0.6,0.08228438228438228,0.9554079757224994,0.13346393201500178,0.0012280491646379232
pc1,0.02,Task.DATA_IMBALANCE,DT,0.49066442132588683,0.8158047050037341,0.027884615384615386,0.3,0.05019607843137255,0.9311327642204011,0.07745598186738789,0.0009508402552455663
pc1,0.02,Task.DATA_IMBALANCE,RF,0.4636155948317196,0.8299897311426438,0.031313131313131314,0.5,0.05794199270827664,0.8692891969551624,0.12068788576871156,0.0011591132264584304
pc1,0.03,Task.DATA_IMBALANCE,DT,0.5975643900844676,0.9264189693801343,0.24088888888888887,0.7333333333333333,0.29930817610062893,0.8958206040683063,0.07667334657162428,0.000988644454628229
pc1,0.03,Task.DATA_IMBALANCE,RF,0.5633821878757977,0.908401792382375,0.1396969696969697,0.8666666666666666,0.235904071773637,0.8908603039779583,0.16687573539093137,0.0014098044484853745
pc1,0.04,Task.DATA_IMBALANCE,DT,0.6186059023931845,0.9349234503360716,0.21961159407967917,0.85,0.33770739064856714,0.8995044141378019,0.0784223719034344,0.0010082864202558995
pc1,0.04,Task.DATA_IMBALANCE,RF,0.6539584011472861,0.9110427557879014,0.244842309393393,0.8,0.36827349121466774,0.9396433110799043,0.18765696422196926,0.0013922682963311672
pc1,0.05,Task.DATA_IMBALANCE,DT,0.5685544648952189,0.862109783420463,0.17682251082251083,0.68,0.26675324675324674,0.8703556830371912,0.08032080251723528,0.0010214426089078187
pc1,0.05,Task.DATA_IMBALANCE,RF,0.5278061837873452,0.8501381628080658,0.12547008547008548,0.68,0.20640692640692643,0.8492054411677639,0.18501923456788064,0.0013816822785884142
pc1,0.06,Task.DATA_IMBALANCE,DT,0.5889622385400295,0.864780931043067,0.18976325234511932,0.6761904761904762,0.2833928676687298,0.8945316094113291,0.09168923324905336,0.001081131212413311
pc1,0.06,Task.DATA_IMBALANCE,RF,0.6030091079646502,0.8478693232334009,0.20143222039773762,0.7761904761904762,0.3180435251023487,0.8879746908269517,0.22423953842371702,0.0014212667476385832
pc1,0.07,Task.DATA_IMBALANCE,DT,0.6702600735497461,0.8684532700309401,0.34978354978354975,0.6714285714285715,0.42080997949418997,0.9197101676053023,0.09051570016890764,0.0010231725871562957
pc1,0.07,Task.DATA_IMBALANCE,RF,0.6134684713811036,0.8596433905899925,0.258455522971652,0.8071428571428572,0.3703961914488231,0.8565407513133841,0.240352026745677,0.001433188607916236
pc1,None,Task.FEATURE_INADEQUACY,DT,0.6397974975562292,0.9125266723567694,0.29840816659480496,0.8464285714285715,0.4058555596151504,0.8737394354973078,2.86196693838574,0.005602321587502956
pc1,None,Task.FEATURE_INADEQUACY,RF,0.6404890080499004,0.9160941000746826,0.26442970822281164,0.8464285714285715,0.3945526695526695,0.8864253465471315,3.1918308183085173,0.005262664007022977
pc1,0.0,Task.NOISY_DATA,DT,0.7922965679227856,0.9835880398671097,0.7357142857142857,0.5190476190476191,0.5952447552447553,0.989348380600816,0.09913492077030242,0.002560900151729584
pc1,0.0,Task.NOISY_DATA,RF,0.5519623011479141,0.9749673926418112,0.16666666666666666,0.09523809523809523,0.12000000000000002,0.9839246022958283,0.12350276904180646,0.0027624312322586777
pc1,0.01,Task.NOISY_DATA,DT,0.7954636008175815,0.9462915670506412,0.7799999999999999,0.5,0.602051282051282,0.9888759195838809,0.1272168121766299,0.00259061842225492
pc1,0.01,Task.NOISY_DATA,RF,0.5588642131407302,0.9274416275964853,0.3,0.08571428571428572,0.13333333333333336,0.984395092948127,0.15946551179513335,0.0031792290043085813
pc1,0.02,Task.NOISY_DATA,DT,0.7606153532393213,0.9087950600801069,0.6495238095238096,0.4607142857142857,0.5351648351648353,0.9860658713138074,0.13193638483062387,0.00261407233774662
pc1,0.02,Task.NOISY_DATA,RF,0.5510291028508773,0.9316421895861147,0.2333333333333333,0.08214285714285714,0.12000000000000002,0.9820582057017546,0.14471017261967062,0.0030020537786185743
pc1,0.03,Task.NOISY_DATA,DT,0.8002611587101441,0.9029372496662216,0.8533333333333333,0.4892857142857142,0.6116550116550117,0.9888673057652765,0.13137374804355204,0.0026557301636785267
pc1,0.03,Task.NOISY_DATA,RF,0.5907075874753143,0.9319259012016019,0.55,0.13571428571428573,0.19797979797979798,0.9834353769708304,0.16326870559714735,0.0031841290183365345
pc1,0.04,Task.NOISY_DATA,DT,0.745898882174201,0.8673549866175245,0.7714285714285715,0.4,0.5066666666666666,0.9851310976817353,0.14300580038689076,0.002633290458470583
pc1,0.04,Task.NOISY_DATA,RF,0.5310375584379065,0.8822243429423896,0.2,0.05,0.08,0.9820751168758128,0.1579999547917396,0.003224013280123472
pc1,0.05,Task.NOISY_DATA,DT,0.7416515659917464,0.9064957928400659,0.6866666666666666,0.4,0.49720279720279714,0.9861003347806957,0.13062781640328466,0.002583332173526287
pc1,0.05,Task.NOISY_DATA,RF,0.5564941825271003,0.9144132486726487,0.4,0.07857142857142857,0.13,0.9829883650542005,0.1650520721450448,0.0032000191975384952
pc1,0.06,Task.NOISY_DATA,DT,0.7196493826618294,0.9221117375767237,0.5866666666666667,0.3833333333333333,0.45556208497384965,0.9837366803498091,0.13553507556207478,0.0026164806447923185
pc1,0.06,Task.NOISY_DATA,RF,0.5309679876604937,0.9209745318571173,0.26666666666666666,0.05,0.0808080808080808,0.9811278945129066,0.1718155935406685,0.0030701661482453345
pc1,0.07,Task.NOISY_DATA,DT,0.6857940325730214,0.9007003861173268,0.5666666666666667,0.3,0.3887445887445887,0.982843476401454,0.14026715173386037,0.002623986452817917
pc1,0.07,Task.NOISY_DATA,RF,0.5737110951880421,0.9085231012241675,0.5,0.1,0.16444444444444445,0.9829777459316397,0.16597059238702058,0.003123450605198741
pc1,0.08,Task.NOISY_DATA,DT,0.7098569921635385,0.8978544771571624,0.5642857142857143,0.37222222222222223,0.4359816653934301,0.9837323189336468,0.14546645996160806,0.0025921599939465524
pc1,0.08,Task.NOISY_DATA,RF,0.5840381912030346,0.902752304759676,0.4666666666666666,0.11666666666666665,0.18606060606060604,0.9820157763454631,0.1871936718467623,0.003169272793456912
pc1,0.09,Task.NOISY_DATA,DT,0.7104357378022296,0.9022696929238986,0.6866666666666666,0.33214285714285713,0.43568431568431565,0.9851871599201434,0.137702013598755,0.002685500681400299
pc1,0.09,Task.NOISY_DATA,RF,0.5737110951880421,0.9108311081441922,0.4333333333333333,0.10714285714285714,0.16444444444444445,0.9829777459316397,0.16995099117048085,0.003282555239275098
pc1,0.1,Task.NOISY_DATA,DT,0.7029186027504494,0.8894195361256869,0.73,0.31071428571428567,0.42063714063714064,0.9852000648637581,0.1363893695641309,0.002581707760691643
pc1,0.1,Task.NOISY_DATA,RF,0.5365026381141293,0.8906188871984352,0.3,0.05357142857142857,0.09,0.9830052762282587,0.17049857154488562,0.0031975950114428997
pc1,0.0,Task.SEMI_SUPERVISED,DT,0.6704152978899367,0.8415649770179634,0.5422510822510823,0.2975,0.3771199171199171,0.9637106786599565,0.12553631435148419,0.002599062630906701
pc1,0.0,Task.SEMI_SUPERVISED,RF,0.4932810446072101,0.8665368748338883,0.1,0.013333333333333332,0.023529411764705882,0.9630326774497144,0.2298276278190315,0.0031395499594509602
pc1,0.01,Task.SEMI_SUPERVISED,DT,0.685063643557341,0.820576378925554,0.5229365079365079,0.3491666666666666,0.4079688053881602,0.962158481726522,0.13993575107306241,0.002815639553591609
pc1,0.01,Task.SEMI_SUPERVISED,RF,0.5393189328658469,0.8528018093416229,0.6333333333333333,0.06416666666666666,0.11416408668730652,0.9644737790443875,0.2138980689458549,0.0031474357936531307
pc1,0.02,Task.SEMI_SUPERVISED,DT,0.6666801465445824,0.7944528138158644,0.4372960372960373,0.33,0.3740318302387268,0.9593284628504379,0.1277800633572042,0.0027048689778894188
pc1,0.02,Task.SEMI_SUPERVISED,RF,0.5305929829561478,0.8407944061031719,0.6,0.05333333333333333,0.09705882352941177,0.9641271423828837,0.2205518745351583,0.0033157505095005035
pc1,0.03,Task.SEMI_SUPERVISED,DT,0.685482396691478,0.8043000000000001,0.49922459893048127,0.3566666666666667,0.41013885792146654,0.9608259354614894,0.12577149579301478,0.0026606828439980747
pc1,0.03,Task.SEMI_SUPERVISED,RF,0.5936222845071788,0.844625,0.7666666666666666,0.1325,0.2211902304781562,0.9660543385362013,0.2137943085283041,0.0031751281581819057
pc1,0.04,Task.SEMI_SUPERVISED,DT,0.6128645556898054,0.730550443414765,0.3514285714285714,0.24095238095238095,0.27067195341980194,0.9550571579598088,0.1368682927917689,0.0026408727280795574
pc1,0.04,Task.SEMI_SUPERVISED,RF,0.5744405991612564,0.8029620928113392,0.39,0.12,0.1831578947368421,0.9657233035856707,0.2194860122166574,0.003177402215078473
pc1,0.05,Task.SEMI_SUPERVISED,DT,0.6426807794703194,0.7597290504309047,0.38863636363636367,0.3019047619047619,0.33325537231384306,0.9521061866267958,0.1260010063648224,0.002711452962830663
pc1,0.05,Task.SEMI_SUPERVISED,RF,0.5732424215216305,0.8174047051743104,0.38571428571428573,0.12190476190476192,0.18320042530568847,0.9632844177375726,0.24963145959191024,0.0031361278146505357
pc1,0.06,Task.SEMI_SUPERVISED,DT,0.6434908649142053,0.7403902798232695,0.35606837606837605,0.32,0.33429267029267035,0.9526890595357402,0.1314943792298436,0.0026732449885457756
pc1,0.06,Task.SEMI_SUPERVISED,RF,0.6032474203874074,0.7912886597938144,0.6133333333333333,0.15523809523809523,0.24058823529411769,0.9659066054806973,0.25635298090055586,0.0033717389684170484
pc1,0.07,Task.SEMI_SUPERVISED,DT,0.6476780099107324,0.7544419642857143,0.3638402518197915,0.35238095238095235,0.3467224042224042,0.9486336155990607,0.12597334063611926,0.0026538425125181677
pc1,0.07,Task.SEMI_SUPERVISED,RF,0.566831598991371,0.8133209325396825,0.4333333333333333,0.11142857142857143,0.17067226890756304,0.962990929075179,0.2863831940107048,0.0034131167456507685
pc1,0.08,Task.SEMI_SUPERVISED,DT,0.6416278193732767,0.7486675020885547,0.3415678524374176,0.33809523809523806,0.33399306999306994,0.9492625687534832,0.11684849341399968,0.002616680320352316
pc1,0.08,Task.SEMI_SUPERVISED,RF,0.6193295374043706,0.8255448807203193,0.625,0.18476190476190474,0.27307283359914936,0.9655862412095917,0.24726851303130387,0.0034143670462071897
pc1,0.09,Task.SEMI_SUPERVISED,DT,0.6350541626945505,0.7544117647058822,0.2976979882862236,0.37142857142857144,0.3283037590267846,0.9418045663623167,0.1240366693586111,0.0027298472356051206
pc1,0.09,Task.SEMI_SUPERVISED,RF,0.6312987856367355,0.807166019212327,0.7633333333333333,0.1857142857142857,0.29471964224286207,0.9678779290306088,0.2797311503905803,0.003337906859815121
pc1,0.1,Task.SEMI_SUPERVISED,DT,0.6281059908346875,0.7402717233362395,0.2857142857142857,0.35714285714285715,0.31500000000000006,0.9412119816693754,0.13890354055911303,0.002703988831490278
pc1,0.1,Task.SEMI_SUPERVISED,RF,0.6259130518742568,0.792741935483871,0.719047619047619,0.19999999999999998,0.28653679653679653,0.9652893072117171,0.2959476919844747,0.0034671596717089415
bank-marketing/bank-marketing-full,0.01,Task.DATA_IMBALANCE,DT,0.481425302232471,0.8914877004807484,0.04164110291849345,0.8189743589743589,0.07891942182687643,0.8839311826380655,0.5355647090822458,0.0032198694068938495
bank-marketing/bank-marketing-full,0.01,Task.DATA_IMBALANCE,RF,0.49666080400198354,0.9025316976012169,0.04611945965143213,0.7888461538461539,0.08695005382532622,0.906371554178641,0.6946766178589314,0.006541135627776385
bank-marketing/bank-marketing-full,0.02,Task.DATA_IMBALANCE,DT,0.532421073762432,0.9196748439468342,0.09112044362830896,0.8568987341772152,0.16420036131656096,0.9006417862083032,0.3438259950373322,0.003190190624445677
bank-marketing/bank-marketing-full,0.02,Task.DATA_IMBALANCE,RF,0.5297962692888134,0.9312460853932614,0.08982836265583864,0.8868037974683546,0.16262526791565426,0.8969672706619723,0.7931533803697676,0.00712197800166905
bank-marketing/bank-marketing-full,0.03,Task.DATA_IMBALANCE,DT,0.5698899684167478,0.9229235856901535,0.13547998006223957,0.8696218487394958,0.23398914921818553,0.9057907876153098,0.376034047966823,0.0032131430227309464
bank-marketing/bank-marketing-full,0.03,Task.DATA_IMBALANCE,RF,0.5506159248159995,0.9245655644539283,0.1207992814558235,0.9012464985994398,0.2128284613576447,0.8884033882743545,1.040394239127636,0.007788897026330233
bank-marketing/bank-marketing-full,0.04,Task.DATA_IMBALANCE,DT,0.5972323095090655,0.9221357564188131,0.1740111136168573,0.8784905660377358,0.28982833807478986,0.9046362809433409,0.1836761509999633,0.002967393957078457
bank-marketing/bank-marketing-full,0.04,Task.DATA_IMBALANCE,RF,0.6064215715080339,0.9223649786176267,0.18315363493246542,0.8509591194968553,0.3004132898917457,0.9124298531243221,0.9815217739902437,0.007928625401109456
bank-marketing/bank-marketing-full,0.05,Task.DATA_IMBALANCE,DT,0.6116687281157078,0.9227922140081105,0.20136828452556865,0.8787738693467337,0.32565775600303754,0.8976797002283782,0.23090759464539587,0.0029952779412269594
bank-marketing/bank-marketing-full,0.05,Task.DATA_IMBALANCE,RF,0.6103715838361808,0.9242704535462967,0.19823046288168514,0.8948040201005025,0.3240601627563657,0.896683004915996,1.344800151977688,0.009069852763786912
bank-marketing/bank-marketing-full,0.06,Task.DATA_IMBALANCE,DT,0.6438442583661554,0.9295193145493282,0.24401364592162428,0.8865167364016736,0.3819793156373706,0.9057092010949406,0.21102964961901308,0.0030751744285225867
bank-marketing/bank-marketing-full,0.06,Task.DATA_IMBALANCE,RF,0.640989276417438,0.9301032980889262,0.24025008468829082,0.8814644351464436,0.3772468797575311,0.9047316730773451,1.3015111641492694,0.010417718533426523
bank-marketing/bank-marketing-full,0.07,Task.DATA_IMBALANCE,DT,0.6638491891380637,0.931435148683946,0.27892285674854256,0.8849257552483358,0.4218976735540152,0.9058007047221122,0.19845694922842086,0.0030993062537163496
bank-marketing/bank-marketing-full,0.07,Task.DATA_IMBALANCE,RF,0.6499982630140723,0.9296303038378987,0.26070978825451424,0.9063568868407579,0.40412005691619723,0.8958764691119475,1.3261001421604306,0.010940357577055693
bank-marketing/bank-marketing-full,0.08,Task.DATA_IMBALANCE,DT,0.6788924321237568,0.9312591988347609,0.3036571890944727,0.8911128526645766,0.45223774393964444,0.9055471203078692,0.18791175158694387,0.002925987634807825
bank-marketing/bank-marketing-full,0.08,Task.DATA_IMBALANCE,RF,0.6695099528416449,0.9296444271241151,0.2918989796487658,0.89298197492163,0.4393017303357549,0.899718175347535,1.0289598172530532,0.011107038194313645
bank-marketing/bank-marketing-full,0.09,Task.DATA_IMBALANCE,DT,0.6997261404350862,0.9306533335716425,0.33806807797375515,0.8887171154441349,0.4896173489762835,0.909834931893889,0.18827658789232374,0.0026565378066152334
bank-marketing/bank-marketing-full,0.09,Task.DATA_IMBALANCE,RF,0.6909546582211556,0.9276706993574315,0.32753258546840824,0.8848251315382235,0.47718391163618656,0.9047254048061246,0.9186045155860484,0.010294687887653708
bank-marketing/bank-marketing-full,0.1,Task.DATA_IMBALANCE,DT,0.7070184985731567,0.9319205500160738,0.3550743597770783,0.8973483709273182,0.5083853760991714,0.9056516210471417,0.22327482216060163,0.0027930285781621934
bank-marketing/bank-marketing-full,0.1,Task.DATA_IMBALANCE,RF,0.7010970009483442,0.9300702235738223,0.3475048909101073,0.8933558897243108,0.49977350784120544,0.902420494055483,0.920567445969209,0.010551053285598754
bank-marketing/bank-marketing-full,0.11,Task.DATA_IMBALANCE,DT,0.7190950264561425,0.9327590330906232,0.37800237782464446,0.9048322634085733,0.5329450173904714,0.9052450355218136,0.18498641145415604,0.0028557507321238518
bank-marketing/bank-marketing-full,0.11,Task.DATA_IMBALANCE,RF,0.718784496478834,0.9322834356119072,0.3800893734453566,0.8952826672188859,0.532260190048481,0.9053088029091871,1.0282526574097575,0.010611043823882938
bank-marketing/bank-marketing-full,0.12,Task.DATA_IMBALANCE,DT,0.7291972959445662,0.9329932542426779,0.40069256340197884,0.8922755741127348,0.5524596855387225,0.9059349063504099,0.23773268521763385,0.0029605310410261154
bank-marketing/bank-marketing-full,0.12,Task.DATA_IMBALANCE,RF,0.7251894421784241,0.9310628166651831,0.39534548296060285,0.8926931106471816,0.5470954180492693,0.9032834663075787,1.2877511444035918,0.011184256011620163
bank-marketing/bank-marketing-full,0.13,Task.DATA_IMBALANCE,DT,0.4110370079845701,0.6392269041453368,0.17285634926508261,0.839977384486055,0.28221709388871685,0.5398569220804236,0.19553476213477552,0.003052789578214288
bank-marketing/bank-marketing-full,0.13,Task.DATA_IMBALANCE,RF,0.5272305205046737,0.6843268267254646,0.21985393035273532,0.7105013353568268,0.322962636854093,0.7314984041552544,1.3201955676544457,0.010953301005065441
bank-marketing/bank-marketing-full,None,Task.FEATURE_INADEQUACY,DT,0.7419230061720347,0.936188972832797,0.4241857206719831,0.9141469038208168,0.5792363817606234,0.904609630583446,1.1567146415822207,0.004547018790617585
bank-marketing/bank-marketing-full,None,Task.FEATURE_INADEQUACY,RF,0.7300832586154002,0.9352685758608672,0.4076331081404264,0.912996935326803,0.5629591710937215,0.8972073461370789,1.4371907132212072,0.008249724004417657
bank-marketing/bank-marketing-full,0.0,Task.NOISY_DATA,DT,0.9834895845580578,0.9996268600139638,0.9669651709549314,0.971273680233639,0.9690942564992617,0.9978849126168537,0.27892010416835544,0.0063945220317691565
bank-marketing/bank-marketing-full,0.0,Task.NOISY_DATA,RF,0.9640181821534408,0.9989988213652679,0.9680354710279044,0.8996221957026261,0.9324675063247284,0.9955688579821537,1.2469530521892012,0.010775162233039736
bank-marketing/bank-marketing-full,0.01,Task.NOISY_DATA,DT,0.9816666124111624,0.9994206404869377,0.967011183637067,0.9641952983725137,0.965571061981285,0.9977621628410397,0.6594982333481312,0.006940670637413859
bank-marketing/bank-marketing-full,0.01,Task.NOISY_DATA,RF,0.9629360870632244,0.9987501229816388,0.9716727165963807,0.8924032773088442,0.9303445141302644,0.9955276599961843,3.0301461634226143,0.010868505062535404
bank-marketing/bank-marketing-full,0.02,Task.NOISY_DATA,DT,0.9856080313133099,0.9996969835396028,0.9729708580089815,0.9725571725571726,0.9727461697685292,0.9984698928580904,0.876196206593886,0.0065933070611208676
bank-marketing/bank-marketing-full,0.02,Task.NOISY_DATA,RF,0.9662314098531912,0.9993250475873019,0.9705758860046856,0.903950103950104,0.9359249336605643,0.9965378860458183,2.804345568595454,0.010470442939549685
bank-marketing/bank-marketing-full,0.03,Task.NOISY_DATA,DT,0.9832311150326805,0.9997327006028067,0.9697558257521444,0.9665137614678899,0.9680772346796129,0.9983849953857475,0.5674904480110854,0.006574380910024047
bank-marketing/bank-marketing-full,0.03,Task.NOISY_DATA,RF,0.9685825981318732,0.9993647688839653,0.9700004714189859,0.9119500554938957,0.9400272082154425,0.9971379880483038,2.7336535288020967,0.01048749522306025
bank-marketing/bank-marketing-full,0.04,Task.NOISY_DATA,DT,0.9788341214932942,0.9995497862412541,0.9572348135299935,0.9617251377609213,0.9594581113710735,0.9982101316155152,0.5781554960180074,0.006554102385416627
bank-marketing/bank-marketing-full,0.04,Task.NOISY_DATA,RF,0.9601068163940161,0.9990854357269239,0.9729203380688356,0.8790075998586072,0.9232966959610263,0.9969169368270061,2.6488731235731393,0.010204285569489002
bank-marketing/bank-marketing-full,0.05,Task.NOISY_DATA,DT,0.9755144441069407,0.9995656626291716,0.953122515924095,0.953108681462141,0.9531077955916315,0.9979210926222496,0.5622091294266284,0.006721979938447475
bank-marketing/bank-marketing-full,0.05,Task.NOISY_DATA,RF,0.9511567560998598,0.9984935694603211,0.9594047856343272,0.8578461538461539,0.9056335345829316,0.9966799776167881,2.552317544352263,0.009940240764990449
bank-marketing/bank-marketing-full,0.06,Task.NOISY_DATA,DT,0.96774412309555,0.9995449922570623,0.9432986861521522,0.9314871108949416,0.9373091153969397,0.9981791307941602,0.5642787730321288,0.006759701995179057
bank-marketing/bank-marketing-full,0.06,Task.NOISY_DATA,RF,0.9470267185342711,0.9989264706114012,0.9568981928274349,0.8453237410071942,0.8971052829732947,0.9969481540952476,2.675949986418709,0.009925776673480869
bank-marketing/bank-marketing-full,0.07,Task.NOISY_DATA,DT,0.974749098845324,0.999686480043945,0.9474908350779065,0.9544051767048283,0.9508738365948328,0.9986243610958153,0.5405920061282814,0.0064621683675795795
bank-marketing/bank-marketing-full,0.07,Task.NOISY_DATA,RF,0.9635113143677184,0.9994658259334234,0.9552509069537765,0.9042365292573722,0.9290239416036343,0.9979986871318024,2.482858345191926,0.009759318316355348
bank-marketing/bank-marketing-full,0.08,Task.NOISY_DATA,DT,0.9721475386780736,0.9996600320191489,0.950482880945648,0.9416076367806786,0.9457836242839279,0.9985114530722189,0.5682783358264715,0.006790195824578404
bank-marketing/bank-marketing-full,0.08,Task.NOISY_DATA,RF,0.9604404595813527,0.999258864425476,0.9481384832317191,0.8996743185986216,0.9230177894982419,0.9978631296644636,2.192059423169121,0.00901816044934094
bank-marketing/bank-marketing-full,0.09,Task.NOISY_DATA,DT,0.9731857403285415,0.9997537538019708,0.9449408018528237,0.9509197786998618,0.9478031737004535,0.9985683069566298,0.5354299898259341,0.007385006826370955
bank-marketing/bank-marketing-full,0.09,Task.NOISY_DATA,RF,0.9547707575125939,0.9994009127650934,0.9442551274424271,0.8825318455613707,0.9119268751896022,0.9976146398355855,2.3484211062081157,0.008857495570555329
bank-marketing/bank-marketing-full,0.1,Task.NOISY_DATA,DT,0.9734240084030267,0.9997280076351597,0.9531846076166491,0.943303241083321,0.9482100241919452,0.9986379926141081,0.5781776822172106,0.006574512971565127
bank-marketing/bank-marketing-full,0.1,Task.NOISY_DATA,RF,0.9538692109547968,0.9984297486586012,0.9438532049283754,0.8790935621110367,0.9100875194599316,0.997650902449662,2.223812218243256,0.008920953795313834
bank-marketing/bank-marketing-full,0.0,Task.SEMI_SUPERVISED,DT,0.754306825635086,0.9323907106827892,0.632626280151302,0.5027448658953811,0.5602026046999166,0.9484110465702553,0.2324332172051072,0.006429552240297199
bank-marketing/bank-marketing-full,0.0,Task.SEMI_SUPERVISED,RF,0.695801540941975,0.9330323903192983,0.685166332972676,0.3289854476324011,0.4442849162643171,0.947318165619633,1.2209305205848069,0.013955585425719619
bank-marketing/bank-marketing-full,0.01,Task.SEMI_SUPERVISED,DT,0.7517180407317159,0.9294476940003074,0.6256960731483099,0.49961960805880956,0.5555429615638345,0.9478931198995972,0.21413569995202125,0.006275431951507926
bank-marketing/bank-marketing-full,0.01,Task.SEMI_SUPERVISED,RF,0.7051825978485557,0.9323132490148943,0.6799339436037607,0.35049716768410055,0.46252256557988825,0.9478426301172235,1.2956026992760599,0.014090579841285944
bank-marketing/bank-marketing-full,0.02,Task.SEMI_SUPERVISED,DT,0.7518210779731633,0.9248652737689051,0.6229502960287124,0.5026099939311125,0.5560710119119086,0.9475711440344179,0.19014063561335207,0.006320045981556177
bank-marketing/bank-marketing-full,0.02,Task.SEMI_SUPERVISED,RF,0.713448904507878,0.9320818770425546,0.6865771772958296,0.36711314565702224,0.4783223768595966,0.9485754321561594,1.3317951212637127,0.014401753805577755
bank-marketing/bank-marketing-full,0.03,Task.SEMI_SUPERVISED,DT,0.7508697961814212,0.9235313832831238,0.6257564062369452,0.4974609423287216,0.5540029764412179,0.9477366159216247,0.2014440673869103,0.0065081473905593155
bank-marketing/bank-marketing-full,0.03,Task.SEMI_SUPERVISED,RF,0.7175516219585442,0.9309793309933623,0.6827054150614084,0.37811572291161505,0.48642024569609654,0.9486829982209919,1.308582432800904,0.014369043335318566
bank-marketing/bank-marketing-full,0.04,Task.SEMI_SUPERVISED,DT,0.755161497516796,0.922107929391349,0.6230075054629493,0.5127128574343428,0.5624904385121827,0.9478325565214091,0.22936231857165695,0.006251249602064491
bank-marketing/bank-marketing-full,0.04,Task.SEMI_SUPERVISED,RF,0.7227377870703369,0.9300002977215043,0.6706921890384242,0.3948315698448325,0.49698572134792435,0.9484898527927494,1.3117566978558899,0.014335457189008593
bank-marketing/bank-marketing-full,0.05,Task.SEMI_SUPERVISED,DT,0.7580309552130324,0.9194545841480725,0.6192732749532845,0.5252072467855398,0.5682878919659616,0.9477740184601032,0.23441225639544427,0.0062202814035117624
bank-marketing/bank-marketing-full,0.05,Task.SEMI_SUPERVISED,RF,0.7296257855067954,0.9291838486191457,0.6699494524170583,0.41219270475426306,0.5102564394199623,0.9489951315936282,1.326418120134622,0.014440140128135681
bank-marketing/bank-marketing-full,0.06,Task.SEMI_SUPERVISED,DT,0.7588731796464361,0.916647808124291,0.6179125182810059,0.5288110631083331,0.5698485799204082,0.9478977793724642,0.21075627179816364,0.006196221429854631
bank-marketing/bank-marketing-full,0.06,Task.SEMI_SUPERVISED,RF,0.7316557883063386,0.930118183239772,0.6606648450155312,0.4214682722063915,0.514474425693994,0.948837150918683,1.3654559931717813,0.01453903503715992
bank-marketing/bank-marketing-full,0.07,Task.SEMI_SUPERVISED,DT,0.7590261638716843,0.9172405261321487,0.605478723636619,0.5409601634320735,0.571165648245201,0.9468866794981675,0.23999362639151514,0.006375495018437505
bank-marketing/bank-marketing-full,0.07,Task.SEMI_SUPERVISED,RF,0.7364987550812659,0.9296126284046433,0.6533103006510457,0.43799795709908074,0.5242253120613181,0.9487721981012138,1.3442402395419777,0.014714818401262163
bank-marketing/bank-marketing-full,0.08,Task.SEMI_SUPERVISED,DT,0.7577037961504527,0.9131725300029767,0.6035483169823006,0.5379687849095145,0.5687974230843067,0.9466101692165989,0.22072338541038333,0.006195921543985605
bank-marketing/bank-marketing-full,0.08,Task.SEMI_SUPERVISED,RF,0.7378483023723409,0.9277126056119762,0.6456393661096487,0.4459353356100986,0.5273571592362,0.948339445508482,1.4553046576678752,0.01509624980390072
